App,Rating,Reviews,Price
Target - now with Cartwheel,4.1,68406,0
The Home Depot,4.3,44071,0
Wish - Shopping Made Fun,4.5,6212081,0
Fancy,4.2,39735,0
La La-Shop Designer Brands Street,4.5,5123,0
ASOS,4.7,181823,0
TouchNote: Cards & Gifts,4.1,19232,0
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",4.6,98716,0
FreePrints – Free Photos Delivered,4.8,109500,0
Groovebook Photo Books & Gifts,4,21159,0
"Moony Lab - Print Photos, Books & Magnets ™",4.7,1320,0
"LALALAB prints your photos, photobooks and magnets",4.7,50424,0
Snapfish,4.1,32398,0
HD Camera - Best Cam with filters & panorama,4.5,38953,0
"Face Filter, Selfie Editor - Sweet Camera",4.7,142634,0
LightX Photo Editor & Photo Effects,4.7,259450,0
HD Camera - Quick Snap Photo & Video,4.5,21841,0
Waterfall Photo Frames,4.5,10349,0
Photo frame,4.5,859,0
Huji Cam,4.4,40289,0
HD Camera,4.3,49680,0
Makeup Editor -Beauty Photo Editor & Selfie Camera,4.5,3378,0
Makeup Photo Editor: Makeup Camera & Makeup Editor,4.4,10525,0
Moto Photo Editor,3.3,3492,0
Garden Photo Frames - Garden Photo Editor,4.4,1864,0
Photo Frame,4.5,74476,0
"Sweet Snap Lite - live filter, Selfie photo editor",4.5,3116,0
"Selfie Camera: Beauty Camera, Photo Editor,Collage",4.7,31985,0
Night Photo Frame,4.5,4400,0
Selfie Photo Editor,4.6,11677,0
BeautyPlus - Easy Photo Editor & Selfie Camera,4.4,3158047,0
My Photo Keyboard,4.3,56114,0
Kids Photo Frames,4.6,15700,0
"Pretty Makeup, Beauty Photo Editor & Snappy Camera",4.5,26361,0
Photo Collage - Layout Editor,4.5,285788,0
DSLR Camera Hd Ultra Professional,4.2,4410,0
Snap Cat Face Camera,4,5855,0
"Sweet Camera - Selfie Filters, Beauty Camera",4.7,233039,0
Photo Frames,4.3,28578,0
"Sweet Selfie - selfie camera, beauty cam, photo edit",4.6,1159058,0
"Candy selfie - photo editor, live filter camera",4.4,53421,0
Open Camera,4.3,116880,0
Beauty Makeup – Photo Makeover,4.3,21730,0
Blur Image Background Editor (Blur Photo Editor),4.4,62421,0
Muzy - Share photos & collages,4.4,70189,0
QuickPic - Photo Gallery with Google Drive Support,4.6,847159,0
Flickr,4.3,251951,0
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",4.6,98716,0
Camera for Android,4.2,240475,0
BeautyPlus - Easy Photo Editor & Selfie Camera,4.4,3157936,0
Photo Mixer,3.9,55427,0
Wondershare PowerCam,4.2,329160,0
love,4.3,42677,0
InstaSize Photo Filters & Collage Editor,4.3,811693,0
"KVAD Camera +: Selfie, Photo Filter, Grids",4.1,23440,0
Photo Editor,4.3,42079,0
Camera51 - a smarter camera,4,29707,0
InstaCam - Camera for Selfie,4,15098,0
"Phogy, 3D Camera",4,35724,0
Sweet Camera,4.4,71898,0
Camera360: Selfie Photo Editor with Funny Sticker,4.3,4865093,0
RetroSelfie - Selfie Editor,4.1,106080,0
Mega Photo,4.2,44941,0
Blur Image Background,3.9,129272,0
MIX by Camera360,4.4,111066,0
Facetune - For Free,4.4,49553,$5.99
Muzy - Share photos & collages,4.4,70189,0
QuickPic - Photo Gallery with Google Drive Support,4.6,847159,0
Flickr,4.3,251951,0
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",4.6,98716,0
Camera FV-5 Lite,4,130081,0
HD Camera Ultra,4.3,462152,0
Cameringo Lite. Filters Camera,4.2,140917,0
Camera ZOOM FX - FREE,4,88860,0
HD Camera Pro for Android,4.1,49211,0
HD Camera for Android,4.1,351254,0
GoPro (formerly Capture),4,157506,0
Open Camera,4.3,116880,0
Camera for Android,4.2,240475,0
Samsung SMART CAMERA App,4,34753,0
Square InPic - Photo Editor & Collage Maker,4.4,635846,0
"High-Speed Camera (GIF,Burst)",4.1,78140,0
Lapse It • Time Lapse • Pro,4.3,12865,$2.99
EyeEm - Camera & Photo Filter,4.2,215343,0
Camera360: Selfie Photo Editor with Funny Sticker,4.3,4865107,0
Facetune - For Free,4.4,49553,$5.99
PhotoWonder: Pro Beauty Photo Editor Collage Maker,4.4,852649,0
Photo Effects Pro,4.4,1494491,0
No Crop & Square for Instagram,4.6,819774,0
Picture Grid Builder,4,33439,0
HD Camera for Android,4.1,351255,0
Photo Studio,4.2,477831,0
FilterGrid - Cam&Photo Editor,4.6,126337,0
Camera for Android,4.2,240475,0
Pic Stitch - #1 Collage Maker,4.2,15426,0
Photo Editor by Aviary,4.4,1490732,0
Pixlr – Free Photo Editor,4.4,1163232,0
Photo Editor,4.1,114680,0
BeautyPlus - Easy Photo Editor & Selfie Camera,4.4,3158151,0
PicsArt Photo Studio: Collage Maker & Pic Editor,4.5,7594559,0
Color Touch Effects,3.8,167652,0
InstaSize Photo Filters & Collage Editor,4.3,811714,0
"Z Camera - Photo Editor, Beauty Selfie, Collage",4.4,1075277,0
Pixgram- video photo slideshow,4.2,93726,0
Camera360: Selfie Photo Editor with Funny Sticker,4.3,4865132,0
Facetune - For Free,4.4,49553,$5.99
Font Studio- Photo Texts Image,4.2,197295,0
Add Text To Photo,4.1,21578,0
Phonto - Text on Photos,4.3,307453,0
Collage&Add Stickers papelook,4,32896,0
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",4.6,98717,0
Photo Collage - InstaMag,4.3,542561,0
BeautyPlus - Easy Photo Editor & Selfie Camera,4.4,3158151,0
"Meitu – Beauty Cam, Easy Photo Editor",4.5,462702,0
Free Sports TV,4.3,1802,0
"theScore: Live Sports Scores, News, Stats & Videos",4.4,133825,0
Onefootball - Soccer Scores,4.7,911995,0
Cristiano Ronaldo Wallpaper,4.6,1733,0
"FIFA - Tournaments, Soccer News & Live Scores",4.2,342909,0
kicker football news,4.3,56270,0
Football Live Scores,4.5,107724,0
Pro 2018 - Series A and B,4.6,101455,0
MARCA - Sports Leader Diary,3.9,76346,0
"Foot Mercato: transfers, results, news, live",4.3,39878,0
All Football - Latest News & Videos,4.6,152867,0
Premier League - Official App,4.3,63580,0
beIN SPORTS TR,4,135763,0
ESPN Fantasy Sports,4,176448,0
"All Football GO- Live Score, Games",4.6,1981,0
Top Mercato: football news,4.3,16016,0
GollerCepte Live Score,4.2,9992,0
Hovercraft Racer,4,218,0
World Cup 2018,4.6,4011,0
GollerCepte 1903,4.7,25172,0
League18,4.3,14123,0
Speed Boat Racing,4,2487,0
La Liga - Spanish Soccer League Official,4.5,180938,0
Lionel Messi Wallpapers,4.7,950,0
Goal Live Scores,4.4,232423,0
The 5th Stand,4.8,1664,0
U + professional baseball,4.3,2486,0
Mercato foot by Maxifoot,4.4,697,0
MLB Ballpark,3.9,5510,0
MUTV - Manchester United TV,4.4,4549,0
ESPN Fantasy Sports,4,176448,0
"theScore: Live Sports Scores, News, Stats & Videos",4.4,133825,0
WatchESPN,4.1,288809,0
CBS Sports Fantasy,4,43611,0
NBC Sports,3.1,78442,0
WatchESPN,4.1,288809,0
NBC Sports Gold,2.9,3017,0
Telemundo Deportes - Live,4.5,36255,0
SwingAid - Level up Golf,4.3,752,0
Golf Channel,4.1,19230,0
The Rules of Golf,4.3,926,0
Zepp Golf Swing Analyzer,4.4,2020,0
Live Golf Scores - US & European Golf,4.2,798,0
Golfshot: Golf GPS + Tee Times,4.3,7543,0
PGA TOUR LIVE,3.4,1845,0
Mobitee GPS Golf Free,4.2,1904,0
GolfLogix GPS + Putt Breaks,4,11085,0
Golfshot Plus: Golf GPS,4.1,3387,$29.99
PGA TOUR,4,11151,0
FanDuel: Daily Fantasy Sports,4.6,29673,0
DraftKings - Daily Fantasy Sports,4.5,50017,0
Fantasy Football Manager (FPL),4.4,63650,0
ESPN Fantasy Sports,4,176450,0
Fantasy Football,3.5,50179,0
CBS Sports Fantasy,4,43611,0
US Open Tennis Championships 2018,4,9971,0
Live Tennis Rankings / LTR,4.8,1660,0
Tennis Livescore Widget,4.1,361,0
"The Championships, Wimbledon 2018",4.3,24082,0
"theScore: Live Sports Scores, News, Stats & Videos",4.4,133833,0
Tennis 24 - tennis live scores,4.6,990,0
"Yahoo Sports - scores, stats, news, & highlights",4.5,32386,0
Tennis News and Scores,4.3,101,0
"theScore: Live Sports Scores, News, Stats & Videos",4.4,133833,0
MSN Sports - Scores & Schedule,4.5,35394,0
"Yahoo Sports - scores, stats, news, & highlights",4.5,32386,0
WatchESPN,4.1,288809,0
"FOX Sports: Live Streaming, Scores & News",4,28895,0
NCAA March Madness Live,4.1,34123,0
SportsManias Fantasy Team News,3.5,4057,0
Thuuz Sports,4.5,5517,0
NCAA Sports,3.9,4272,0
US Open Tennis Championships 2018,4,9971,0
"FIFA - Tournaments, Soccer News & Live Scores",4.2,342912,0
365Scores - Live Scores,4.6,666521,0
"theScore: Live Sports Scores, News, Stats & Videos",4.4,133833,0
Fantasy Football & NFL News,4.5,2943,0
NBA,4.4,108318,0
Golfshot: Golf GPS + Tee Times,4.3,7543,0
"Yahoo Sports - scores, stats, news, & highlights",4.5,32386,0
NHL,4,68935,0
NASCAR MOBILE,4.2,80900,0
WatchESPN,4.1,288809,0
MLB Ballpark,3.9,5511,0
"FOX Sports: Live Streaming, Scores & News",4,28895,0
Fantasy Football,3.5,50179,0
PGA TOUR,4,11151,0
"Expedia Hotels, Flights & Car Rental Travel Deals",4.1,136626,0
TripIt: Travel Organizer,4.4,49190,0
CityMaps2Go Plan Trips Travel Guide Offline Maps,4.3,64713,0
"KAYAK Flights, Hotels & Cars",4.5,216388,0
Skyscanner,4.5,481545,0
World Travel Guide by Triposo,4.4,6012,0
Hostelworld: Hostels & Cheap Hotels Travel App,4.4,17878,0
GPS Map Free,4,33782,0
Offline Maps & Navigation,4.7,192641,0
GasBuddy: Find Cheap Gas,4.6,751551,0
Southwest Airlines,3.9,24781,0
"AT&T Navigator: Maps, Traffic",3.6,32862,0
AirAsia,3.9,98585,0
"Expedia Hotels, Flights & Car Rental Travel Deals",4.1,136633,0
Allegiant,3.1,5572,0
Amtrak,3.7,16815,0
JAL (Domestic and international flights),3.4,2277,0
VZ Navigator for Tablets,3.6,285,0
"HSL - Tickets, route planner and information",3.3,256,0
VZ Navigator for Galaxy S4,3,2750,0
MAIN,3.6,7081,0
"Yoriza Pension - travel, lodging, pension, camping, caravan, pool villas accommodation discount",4.8,17882,0
"Yatra - Flights, Hotels, Bus, Trains & Cabs",4.5,251037,0
Fly Delta,3.7,27560,0
Skyscanner,4.5,481546,0
Despegar.com Hotels and Flights,4.4,150932,0
Navigation Plus,4.1,928,0
Poynt,4,26665,0
Gaode Map,3.9,13275,0
"Priceline Hotel Deals, Rental Cars & Flights",4.4,48930,0
Free Radar Detector,4.3,15680,0
Where to travel - ticket. hotel. train ticket. car ticket. travel. tickets,4.2,5112,0
United Airlines,3.5,30447,0
NTES,4.3,165299,0
Where is my Train : Indian Railway & PNR Status,4.7,620534,0
Gormey: Find Best Restaurants,4.3,34,0
Find Dining Restaurant Finder,4.1,427,0
Urbanspoon Restaurant Reviews,4.2,35560,0
Qatar Airways,4.3,11182,0
Hipmunk Hotels & Flights,4.3,16734,0
"Priceline Hotel Deals, Rental Cars & Flights",4.4,48930,0
United Airlines,3.5,30447,0
"Expedia Hotels, Flights & Car Rental Travel Deals",4.1,136626,0
CWT To Go,4.4,20313,0
British Airways,4.2,25740,0
Southwest Airlines,3.9,24781,0
Cheap Flights & Hotels momondo,4.2,42546,0
JetBlue,4.4,24281,0
Flights,4.4,18039,0
Fly Delta,3.7,27560,0
The Emirates App,4.4,22748,0
"KAYAK Flights, Hotels & Cars",4.5,216388,0
Cheapflights – Flight Search,4.4,47780,0
KLM - Royal Dutch Airlines,3.7,7705,0
Skyscanner,4.5,481546,0
Lufthansa,3.6,14544,0
easyJet: Travel App,4.4,134895,0
LateRooms: Find Hotel Deals,4.1,2419,0
"Priceline Hotel Deals, Rental Cars & Flights",4.4,48930,0
HOTEL DEALS,4.2,1609,0
"Expedia Hotels, Flights & Car Rental Travel Deals",4.1,136626,0
"KAYAK Flights, Hotels & Cars",4.5,216388,0
Skyscanner,4.5,481546,0
IHG®: Hotel Deals & Rewards,4.3,18622,0
SPG: Starwood Hotels & Resorts,4.2,8258,0
Hostelworld: Hostels & Cheap Hotels Travel App,4.4,17878,0
Hotels Combined - Cheap deals,4.1,17202,0
Turo - Better Than Car Rental,4.4,14114,0
Ascape VR: 360° Virtual Travel,4.1,890,0
Skyscanner,4.5,481546,0
GPS Status & Toolbox,4.5,149723,0
Airport + Flight Tracker Radar,4.2,6762,0
Scout GPS Navigation & Meet Up,4.2,120373,0
Street Panorama View,4.2,40225,0
DreamTrips,4.7,9971,0
Sygic Truck GPS Navigation,4.2,18294,0
Moto File Manager,4.1,38655,0
Motorola Alert,4.2,24199,0
Cache Cleaner-DU Speed Booster (booster & cleaner),4.5,12759663,0
Moto Suggestions ™,4.6,308,0
myMetro,4,26189,0
My Telcel,3.1,45838,0
"Calculator - free calculator, multi calculator app",4.6,25592,0
"Calculator - free calculator ,multi calculator app",4.4,1236,0
SHAREit - Transfer & Share,4.6,7790693,0
Files Go by Google: Free up space on your phone,4.6,315585,0
Nokia mobile support,4.4,12215,0
File Manager -- Take Command of Your Files Easily,4.2,127223,0
Samsung Calculator,4.4,9602,0
Clear,3.1,24151,0
AT&T Smart Wi-Fi,3.9,18513,0
Sound Recorder: Recorder & Voice Changer Free,3.9,14552,0
TouchPal Keyboard for vivo,4.3,357,0
Google Assistant Go,3.7,315,0
My love,3.5,163997,0
DuraSpeed,3.8,5431,0
HTC Sense Input-LV,3.6,59,0
HTC Sense Input-CA,3.1,124,0
HTC Sense Input-AR,3.8,1420,0
Digital Alarm Clock,4.2,118439,0
Alarm Clock Free,4,59973,0
Puzzle Alarm Clock ⏰,4.3,32111,0
I Can't Wake Up! Alarm Clock,4.5,70404,0
Brightest Flashlight - LED Light,4.5,876866,0
LED Flashlight,4.4,207706,0
"CM Flashlight (Compass, SOS)",4.4,166367,0
Flashlight - Torch LED Light,4.4,192661,0
Super Flashlight + LED,4.3,54207,0
Brightest Flashlight Free ®,4.7,1335799,0
Fraction Calculator Plus Free,4.5,148506,0
CALCU™ Stylish Calculator Free,4.7,152692,0
Calculator with Percent (Free),4.8,48211,0
Graphing Calculator,3.9,12388,0
Unit Converter,4.5,85387,0
Calculator ++,4.6,33509,0
ConvertPad - Unit Converter,4.4,90831,0
Classic Calculator,4,85659,0
weight conversion calculator,4,807,0
Age Calculator,4.4,24265,0
EzCalculator,4.1,1657,0
SuperVPN Free VPN Client,4.3,576454,0
Hideman VPN,4.1,88675,0
Fast Secure VPN,4.3,56848,0
Free & Premium VPN - FinchVPN,4.2,19096,0
Hotspot Shield Free VPN Proxy & Wi-Fi Security,4.2,1116393,0
OpenVPN Connect – Fast & Safe SSL VPN Client,4.2,154578,0
"VPN - Fast, Secure & Unlimited WiFi with VyprVPN",4.2,40676,0
FREEDOME VPN Unlimited anonymous Wifi Security,4.3,39833,0
SurfEasy Secure Android VPN,4.5,273283,0
VPN Free - Betternet Hotspot VPN & Private Browser,4.5,801054,0
Smart Keyboard Trial,4.1,65597,0
"Emoji keyboard - Cute Emoticons, GIF, Stickers",4.4,1107320,0
Wifi Analyzer,4.4,335115,0
Network Signal Info,4.1,33926,0
osmino Wi-Fi: free WiFi,4.2,134203,0
WiFi Overview 360,4.1,15693,0
Speedcheck,4.6,48979,0
NETGEAR WiFi Analytics,4.1,9496,0
Keypad Lock Screen,4.2,428581,0
photo keypad lockscreen,4.1,225544,0
Solo Locker (DIY Locker),4.5,474439,0
Lock Screen,4,41137,0
ZERO Lock Screen,3.5,75336,0
AppLock - Fingerprint,4.4,745245,0
Screen Off and Lock,4.1,172990,0
Screen Lock,4.2,68309,0
Funny Ringtones,4.4,7146,0
"XOS - Launcher,Theme,Wallpaper",4.6,49657,0
3D Live Neon Weed Launcher,4.5,1724,0
Golden Launcher,4.4,32794,0
Launcher,4.5,102923,0
"CM Launcher 3D - Theme, Wallpapers, Efficient",4.6,6702776,0
4K Wallpapers and Ultra HD Backgrounds,4.6,7583,0
Birds Sounds Ringtones & Wallpapers,4.6,5073,0
Funny Alarm Clock Ringtones,4.5,15633,0
ZenUI Launcher,4.7,1141545,0
"Color Call - Caller Screen, LED Flash",4.7,29485,0
New Launcher 2018,4.4,142393,0
Diamond Zipper Lock Screen,4.3,71688,0
"Emoji Keyboard - Cute Emoji,GIF, Sticker, Emoticon",4.7,114851,0
3D Blue Glass Water Keyboard Theme,4.1,62209,0
Backgrounds (HD Wallpapers),4.7,202474,0
New 2018 Keyboard,4.6,298321,0
"APUS Launcher - Theme, Wallpaper, Hide Apps",4.5,5783441,0
ZenUI Themes – Stylish Themes,4.4,47393,0
"Keyboard - wallpapers , photos",4.4,55525,0
Lovely Cute Pink Kitty Cat Keyboard Theme,4.3,2267,0
Microsoft Launcher,4.6,649568,0
Goku Wallpaper Art,4.7,6342,0
Door Lock Screen,4.3,5413,0
Cute wallpapers & kawaii backgrounds images,4.6,4724,0
ASUS Cover for ZenFone 2,4.4,43960,0
"Hola Launcher- Theme,Wallpaper",4.5,3277209,0
OnePlus Icon Pack - Square,4.7,229,0
Live 3D Neon Blue Love Heart Keyboard Theme,4.3,6626,0
Pink Diamond Princess Keyboard Theme,3.7,10796,0
"Wallpapers HD, 4K Backgrounds",4.7,273994,0
Photo Lock App - Hide Pictures & Videos,4.5,29203,0
Romantic Love Photo Frames,4.4,18918,0
Colorful Glitter Neon Butterfly Keyboard Theme,4.3,2056,0
OnePlus Icon Pack,4.8,440,0
Water Garden Live Wallpaper,4.6,66453,0
Water Droplets Keyboard Theme,4.1,398,0
"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",4.7,12089,0
Freeme Launcher—Stylish Theme,4.1,2828,0
Ringtones & Wallpapers for Me,4.2,89342,0
Zooper Widget,4,30498,0
Beautiful Widgets Pro,4.2,97890,$2.49
Beautiful Widgets Free,3.9,25037,0
HD Widgets,4.3,58617,$0.99
DashClock Widget,4.1,62301,0
Fancy Widgets,4.2,37237,0
Kairo XP (for HD Widgets),4.4,1591,$0.99
Best Wallpapers QHD,4.4,294701,0
Dog Licks Screen Wallpaper,4.3,63624,0
Waterfall Live Wallpaper,4.1,112977,0
Galaxy Live Wallpaper,4.2,58052,0
Northern Lights FREE (Aurora),4.1,12180,0
Flowers Live Wallpaper,4.1,118459,0
Petals 3D live wallpaper,4.2,112479,0
Galactic Core Free Wallpaper,4.1,69417,0
LINE Launcher,4.4,733838,0
Asteroids 3D live wallpaper,4.1,157495,0
Sun Rise Free Live Wallpaper,4.3,86481,0
Wallpapers HD,4.6,484981,0
Tiger Live Wallpaper,4.1,77724,0
Pink Roses Live Wallpaper,4.2,33074,0
Butterfly Live Wallpaper,4.1,35771,0
Koi Free Live Wallpaper,4.2,290241,0
Wallpaper,4.5,69488,0
Wolves Live Wallpaper,4.3,10401,0
Horses Live Wallpaper,4.2,28806,0
Tropical Beach Live Wallpaper,4,11343,0
Glowing Flowers Live Wallpaper,4.2,66730,0
Dolphins Live Wallpaper,4.2,25807,0
Buzz Launcher-Smart&Free Theme,4.4,251616,0
BIG Launcher,4.3,881,$9.99
"iKeyboard - emoji, emoticons",4.5,624924,0
Simple Neon Blue Future Tech Keyboard Theme,4.1,51145,0
TouchPal Purple Butterfly Theme,4.2,7435,0
Lavender Emoji Keyboard Theme,4.1,12008,0
"AVG Cleaner – Speed, Battery & Memory Booster",4.4,1188154,0
QR Scanner & Barcode Scanner 2018,3.8,8226,0
Microsoft Outlook,4.3,3252896,0
My Claro Peru,3.2,11200,0
Power Booster - Junk Cleaner & CPU Cooler & Boost,4.5,9653,0
Google Assistant,4.2,58675,0
Archos File Manager,4,2131,0
ES File Explorer File Manager,4.6,5383985,0
MyMTN,4,8550,0
Dropbox,4.4,1861310,0
ASUS Quick Memo,4.5,23089,0
lifebox,4.2,56403,0
Content Transfer,4.7,19302,0
Advanced Task Killer,4.4,577059,0
Microsoft Translator,4.6,209696,0
"My Airtel-Online Recharge, Pay Bill, Wallet, UPI",4.3,1498393,0
Hacker's Keyboard,4.4,41418,0
Security & Privacy,4,212,0
7 Weeks - Habit & Goal Tracker,4.4,6011,0
Loop - Habit Tracker,4.7,17955,0
Keeper: Free Password Manager & Secure Vault,4.2,74146,0
Pushbullet - SMS on PC,4.5,176873,0
Planner Pro-Personal Organizer,4,10270,0
Todoist: To-do lists for task management & errands,4.5,155999,0
Cozi Family Organizer,4.4,56713,0
Trello,4.5,72513,0
Easy Voice Recorder,4.4,205191,0
ES File Explorer File Manager,4.6,5383971,0
Solid Explorer Classic,4.5,49794,0
File Browser by Astro (File Manager),4.3,609182,0
File Explorer,4.1,979,0
The Maner,4.2,53015,0
Smart File Manager,4.2,17415,0
"Polaris Office - Word, Docs, Sheets, Slide, PDF",4.3,549900,0
"WPS Office - Word, Docs, PDF, Note, Slide & Sheet",4.5,1508137,0
Simple Notepad,4.3,12321,0
Keep My Notes - Notepad & Memo,4.6,122424,0
Sticky Note + : Sync Notes,4.2,21507,0
Notepad,4.2,80581,0
Squid - Take Notes & Markup PDFs,4.2,37204,0
Notepad & To do list,4.3,226295,0
"JotterPad - Writer, Screenplay, Novel",4.6,57904,0
Todoist: To-do lists for task management & errands,4.5,155999,0
Calendar+ Schedule Planner App,4,8985,0
Today Calendar 2017,4.2,16349,0
New Calendar,4.5,25985,0
Planner Pro-Personal Organizer,4,10270,0
Calendar Widget Month + Agenda,4.2,60840,0
Business Calendar 2,4.6,102594,0
Unclouded - Cloud Manager,4.1,6850,0
Dropbox,4.4,1861309,0
Amazon Drive,4.4,18669,0
SugarSync,4.1,16420,0
MediaFire,4.1,71432,0
Baby Names,4.5,86,0
My baby Game (Balloon POP!),3.8,3614,0
Development of the child up to a year,4.6,1413,0
Favorite children's songs,4.7,39,0
Baby Panda Learns Shapes,4,3789,0
Mozart Baby Sleep,4.7,107,0
Kids Videos,4.1,559,0
My baby firework,3.7,4976,0
Baby Food - Homemade Recipes,4.1,44,0
My baby Phone,3.7,9293,0
Baby Sleep: White noise lullabies for newborns,4.6,62386,0
Arabic Chat - Chat,4.4,162,0
BookBaby - Baby Development,4.6,1002,0
Kids Craft Ideas,4.1,99,0
How do I take care of my child?,4.8,190,0
Baby Name Together,4,464,0
White Noise for Baby,4.9,717,0
The first year of a baby's life,4.8,7505,0
Safe365 – Cell Phone GPS Locator For Your Family,4.4,11501,0
Listen to the story~The Story of the Fairy Tales,4.7,69,0
"Amazon FreeTime – Kids’ Videos, Books, & TV shows",4.2,2715,0
"Kids Fang - Infant Videos, Children's Songs, Fairy Tales, Lullaby Collections",4.6,349,0
PPS Online,4.6,37,0
Johny Johny Yes Papa Nursery Rhyme - offline Video,4.5,806,0
Latest Emmanuella Comedy Video,4.6,60,0
Baby Care & Tracker,4.1,319,0
Urban Limo Taxi Simulator,3.8,824,0
Rainbow - Journal & Activities,4.8,6668,0
Classical music for baby,4.8,1940,0
My Child from eDziecko.pl,4.5,1025,0
Baby Panda Musical Genius,4,3346,0
Baby Monitor,4.4,5343,0
Daniel Tiger for Parents,4.7,247,0
Vegetable Fun,3.9,3182,0
It's open.,4.4,1528,0
Children's Stories 2018 - The Lion Come Lion,4.4,39,0
Feed Baby - Baby Tracker,4.5,76795,0
Weather forecast,4.8,159455,0
Live Weather Pro,4.8,892,0
weather - weather forecast,4.7,11118,0
Free live weather on screen,4.4,15370,0
Weather Radar Widget,4.3,18194,0
Weather –Simple weather forecast,4.4,40606,0
Weather Crave,4.2,133338,0
Klara weather,4.6,36900,0
Real time Weather Forecast,4.4,4184,0
METEO FRANCE,3.9,100994,0
APE Weather ( Live Forecast),4.3,20008,0
Live Weather & Daily Local Weather Forecast,4.5,13426,0
Weather,4.2,18773,0
Klart.se - Sweden's best weather,3.6,7623,0
Info BMKG,4.3,21404,0
wetter.com - Weather and Radar,4.2,189313,0
Local Weather Forecast & Visual Widget,4.5,3478,0
Wetter by t-online.de,4.2,24349,0
Weather Live Pro,4.8,17493,$4.49
AEMET's time,3.8,15966,0
New 2018 Weather App & Widget,4.5,2332,0
Météociel,4.5,29344,0
ForecaWeather,4.2,18425,0
All Video Downloader 2018,4.3,7557,0
Video Downloader,4.2,59089,0
HD Video Player,4.3,1551,0
Iqiyi (for tablet),3.6,12764,0
Motorola Gallery,3.9,121916,0
Free TV series,3.7,400,0
Video Player All Format for Android,4.6,3930,0
Vote for,4.2,193381,0
XX HD Video downloader-Free Video Downloader,4.1,7624,0
OBJECTIVE,3.8,19738,0
Music - Mp3 Player,4.4,259605,0
HD Movie Video Player,4.5,18699,0
"YouCut - Video Editor & Video Maker, No Watermark",4.6,98819,0
"Video Editor,Crop Video,Movie Video,Music,Effects",4.7,53006,0
video player for android,4.5,351168,0
HTC Service － DLNA,3.9,3484,0
Samsung Video Library,4.4,25922,0
OnePlus Gallery,3.8,5555,0
LIKE – Magic Video Maker & Community,4.6,921868,0
Play Tube,4.3,15874,0
Video.Guru - Video Maker,4.6,36969,0
"PowerDirector Video Editor App: 4K, Slow Mo & More",4.5,714665,0
Video Status,4.3,6685,0
Tencent Video - Supporting the whole network,3.5,13205,0
Casper Ssinema,3.3,1261,0
amazer - Global Kpop Video Community,4.3,1215,0
Video Editor,4.1,159622,0
"Omlet Arcade - Stream, Meet, Play",4.4,169965,0
VUE: video editor & camcorder,4.4,38630,0
BaBe + - Indonesian News,4.3,42624,0
daily News,4.5,26411,0
"Free TV Shows App:News, TV Series, Episode, Movies",4.6,29706,0
